K,Algoritmo,Rep,Custo_Total,Impacto_Ambiental,Tempo_Total_Segundos
5,NSGA2,23,643.565115,3.316198,620.376
5,NSGA2,23,642.502363,3.470396,620.376
5,NSGA2,23,639.315947,4.589991,620.376
5,NSGA2,23,644.461101,3.014461,620.376
5,NSGA2,23,647.619385,2.947695,620.376
5,NSGA2,23,676.390629,2.717636,620.376
5,NSGA2,23,692.857496,2.710047,620.376
5,NSGA2,23,641.852222,3.560168,620.376
5,NSGA2,23,652.153592,2.830887,620.376
5,NSGA2,23,644.183382,3.282557,620.376
5,NSGA2,23,1504.987898,2.658680,620.376
5,NSGA2,23,657.490772,2.821902,620.376
5,NSGA2,23,644.404828,3.274956,620.376
5,NSGA2,23,762.549363,2.681403,620.376
5,NSGA2,23,901.916157,2.676817,620.376
5,NSGA2,23,1355.135564,2.664459,620.376
5,NSGA2,23,649.216665,2.840674,620.376
5,NSGA2,23,704.738499,2.685657,620.376
5,NSGA2,23,764.884223,2.680789,620.376
5,NSGA2,23,698.801700,2.703219,620.376
5,NSGA2,23,642.051319,3.529869,620.376
5,NSGA2,23,639.934214,4.556350,620.376
5,NSGA2,23,642.470489,3.526526,620.376
5,NSGA2,23,648.237652,2.914054,620.376
5,NSGA2,23,640.985843,3.571116,620.376
5,NSGA2,23,665.145084,2.750287,620.376
5,NSGA2,23,641.702732,3.568411,620.376
5,NSGA2,23,657.661430,2.821101,620.376
5,NSGA2,23,673.720354,2.734508,620.376
5,NSGA2,23,640.651103,4.553644,620.376
5,NSGA2,23,2084.213233,2.657915,620.376
5,NSGA2,23,674.470628,2.719150,620.376
5,NSGA2,23,917.803247,2.675647,620.376
5,NSGA2,23,659.134180,2.792896,620.376
5,NSGA2,23,666.659942,2.742831,620.376
5,NSGA2,23,662.272035,2.767617,620.376
5,NSGA2,23,942.661440,2.673889,620.376
5,NSGA2,23,693.855130,2.707412,620.376
5,NSGA2,23,665.833727,2.747503,620.376
5,NSGA2,23,694.418862,2.706134,620.376
5,NSGA2,23,701.653365,2.701629,620.376
5,NSGA2,23,662.170914,2.781623,620.376
5,NSGA2,23,662.267871,2.769147,620.376
5,NSGA2,23,659.454998,2.786227,620.376
5,NSGA2,23,660.994687,2.784671,620.376
5,NSGA2,23,649.721225,2.835644,620.376
5,NSGA2,23,673.485649,2.736275,620.376
5,NSGA2,23,667.147315,2.740791,620.376
5,NSGA2,23,695.277956,2.703885,620.376
5,NSGA2,23,666.381747,2.746540,620.376
5,NSGA2,23,661.537354,2.783241,620.376
5,NSGA2,23,945.090554,2.665123,620.376
5,NSGA2,24,641.139384,3.792725,605.774
5,NSGA2,24,2107.026676,2.627096,605.774
5,NSGA2,24,2107.026676,2.627096,605.774
5,NSGA2,24,641.139384,3.792725,605.774
5,NSGA2,24,642.679322,3.471262,605.774
5,NSGA2,24,642.794195,2.985670,605.774
5,NSGA2,24,2097.213684,2.628757,605.774
5,NSGA2,24,1526.858506,2.629526,605.774
5,NSGA2,24,965.093583,2.636395,605.774
5,NSGA2,24,1287.351236,2.635867,605.774
5,NSGA2,24,642.062767,3.563590,605.774
5,NSGA2,24,642.059616,3.752493,605.774
5,NSGA2,24,1291.149670,2.635792,605.774
5,NSGA2,24,1516.112794,2.634037,605.774
5,NSGA2,24,647.536084,2.811293,605.774
5,NSGA2,24,647.216641,2.931070,605.774
5,NSGA2,24,784.419971,2.652249,605.774
5,NSGA2,24,918.647396,2.650005,605.774
5,NSGA2,24,642.414900,3.474351,605.774
5,NSGA2,24,642.062767,3.563590,605.774
5,NSGA2,24,724.991053,2.656770,605.774
5,NSGA2,24,773.674259,2.656760,605.774
5,NSGA2,24,641.757651,3.759084,605.774
5,NSGA2,24,641.507006,3.779116,605.774
5,NSGA2,24,946.380126,2.647150,605.774
5,NSGA2,24,923.786318,2.648270,605.774
5,NSGA2,24,681.508924,2.696445,605.774
5,NSGA2,24,680.326865,2.711703,605.774
5,NSGA2,24,678.395956,2.723953,605.774
5,NSGA2,24,654.198210,2.798790,605.774
5,NSGA2,24,642.997947,2.975099,605.774
5,NSGA2,24,643.365569,2.961490,605.774
5,NSGA2,24,697.964542,2.686926,605.774
5,NSGA2,24,680.326865,2.711703,605.774
5,NSGA2,24,647.536084,2.811293,605.774
5,NSGA2,24,698.655545,2.675365,605.774
5,NSGA2,24,642.997947,2.975099,605.774
5,NSGA2,24,641.491084,3.789606,605.774
5,NSGA2,24,641.507006,3.779116,605.774
5,NSGA2,24,642.794195,2.985670,605.774
5,NSGA2,24,662.345567,2.780277,605.774
5,NSGA2,24,643.412462,2.952029,605.774
5,NSGA2,24,643.365569,2.961490,605.774
5,NSGA2,24,644.509772,2.946811,605.774
5,NSGA2,24,646.224146,2.938152,605.774
5,NSGA2,24,662.448768,2.771717,605.774
5,NSGA2,24,705.528503,2.665905,605.774
5,NSGA2,24,668.629161,2.729237,605.774
5,NSGA2,24,688.213014,2.690355,605.774
5,NSGA2,24,673.848429,2.724028,605.774
5,NSGA2,24,659.313983,2.791572,605.774
5,NSGA2,24,657.820571,2.798732,605.774
5,NSGA2,24,659.313983,2.791572,605.774
5,NSGA2,24,715.178061,2.658431,605.774
5,NSGA2,24,641.757651,3.759084,605.774
5,NSGA2,24,668.487398,2.735726,605.774
5,NSGA2,24,659.578756,2.785188,605.774
5,NSGA2,24,642.059616,3.752493,605.774
5,NSGA2,24,644.509772,2.946811,605.774
5,NSGA2,24,670.993932,2.728277,605.774
5,NSGA2,24,662.792096,2.759432,605.774
5,NSGA2,24,662.684179,2.765094,605.774
5,NSGA2,24,654.198210,2.798790,605.774
5,NSGA2,24,643.412462,2.952029,605.774
5,NSGA2,24,720.443526,2.656845,605.774
5,NSGA2,24,2102.479149,2.627171,605.774
5,NSGA2,24,705.058162,2.670221,605.774
5,NSGA2,24,784.419971,2.652249,605.774
5,NSGA2,24,646.224146,2.938152,605.774
5,NSGA2,24,2097.213684,2.628757,605.774
5,NSGA2,24,685.394254,2.694774,605.774
5,NSGA2,24,1291.149670,2.635792,605.774
5,NSGA2,24,713.496248,2.661282,605.774
5,NSGA2,24,956.029684,2.639676,605.774
5,NSGA2,24,713.496248,2.661282,605.774
5,NSGA2,24,2102.479149,2.627171,605.774
5,NSGA2,24,720.443526,2.656845,605.774
5,NSGA2,24,698.863570,2.674566,605.774
5,NSGA2,24,946.380126,2.647150,605.774
5,NSGA2,24,646.406334,2.934425,605.774
5,NSGA2,24,692.933201,2.689225,605.774
5,NSGA2,24,710.793968,2.664319,605.774
5,NSGA2,24,665.721183,2.744940,605.774
5,NSGA2,24,664.966546,2.753983,605.774
5,NSGA2,24,665.216623,2.749970,605.774
5,NSGA2,24,659.851565,2.784126,605.774
5,NSGA2,24,923.786318,2.648270,605.774
5,NSGA2,24,662.345567,2.780277,605.774
5,NSGA2,24,703.195298,2.673360,605.774
5,NSGA2,24,711.691104,2.664312,605.774
5,NSGA2,24,775.356072,2.656112,605.774
5,NSGA2,24,662.448768,2.771717,605.774
5,NSGA2,24,1526.858506,2.629526,605.774
5,NSGA2,24,1517.794607,2.633854,605.774
5,NSGA2,24,662.540680,2.768086,605.774
5,NSGA2,24,724.991053,2.656770,605.774
5,NSGA2,24,665.632457,2.748247,605.774
5,NSGA2,24,703.975987,2.670269,605.774
5,NSGA2,24,646.406334,2.934425,605.774
5,NSGA2,24,647.052578,2.931111,605.774
5,NSGA2,24,965.093583,2.636395,605.774
5,NSGA2,24,667.420124,2.739729,605.774
5,NSGA2,24,688.213014,2.690355,605.774
5,NSGA2,24,668.279373,2.736525,605.774
5,NSGA2,24,642.414900,3.474351,605.774
5,NSGA2,24,954.347871,2.640907,605.774
5,NSGA2,24,1517.794607,2.633854,605.774
5,NSGA2,24,670.993932,2.728277,605.774
5,NSGA2,24,703.944391,2.672882,605.774
5,NSGA2,24,775.356072,2.656112,605.774
5,NSGA2,24,642.679322,3.471262,605.774
5,NSGA2,24,951.793634,2.643937,605.774
5,NSGA2,24,641.491084,3.789606,605.774
5,NSGA2,24,779.281049,2.653983,605.774
5,NSGA2,24,950.305103,2.645603,605.774
5,NSGA2,24,959.954661,2.638130,605.774
5,NSGA2,24,1521.719584,2.631260,605.774
5,NSGA2,24,684.848976,2.695231,605.774
5,NSGA2,24,659.851565,2.784126,605.774
5,NSGA2,24,715.178061,2.658431,605.774
5,NSGA2,24,1523.208115,2.629594,605.774
5,NSGA2,24,1287.499279,2.635860,605.774
5,NSGA2,24,920.135927,2.648338,605.774
5,NSGA2,24,961.443192,2.636463,605.774
5,NSGA2,24,780.769580,2.652317,605.774
5,NSGA2,24,695.599771,2.687885,605.774
5,NSGA2,24,666.731481,2.742513,605.774
5,NSGA2,24,1521.719584,2.631260,605.774
5,NSGA2,24,685.394254,2.694774,605.774
5,NSGA2,24,657.487489,2.798780,605.774
5,NSGA2,24,695.599771,2.687885,605.774
5,NSGA2,24,956.029684,2.639676,605.774
5,NSGA2,24,666.731481,2.742513,605.774
5,NSGA2,24,665.721183,2.744940,605.774
5,NSGA2,24,918.647396,2.650005,605.774
5,NSGA2,24,673.848429,2.724028,605.774
5,NSGA2,24,710.793968,2.664319,605.774
5,NSGA2,24,779.281049,2.653983,605.774
5,NSGA2,24,681.508924,2.696445,605.774
5,NSGA2,24,693.478479,2.688769,605.774
5,NSGA2,24,954.347871,2.640907,605.774
5,NSGA2,24,951.793634,2.643937,605.774
5,NSGA2,24,1516.112794,2.634037,605.774
5,NSGA2,24,705.528503,2.665905,605.774
5,NSGA2,24,662.932793,2.757692,605.774
5,NSGA2,24,667.147315,2.740791,605.774
5,NSGA2,24,662.792096,2.759432,605.774
5,NSGA2,24,703.195298,2.673360,605.774
5,NSGA2,24,950.453146,2.645596,605.774
5,NSGA2,24,951.645591,2.643944,605.774
5,NSGA2,24,1521.867627,2.631253,605.774
5,NSGA2,24,918.795439,2.649998,605.774
5,NSGA2,24,960.102704,2.638123,605.774
5,NSGA2,24,779.429092,2.653976,605.774
5,NSGA2,24,961.295149,2.636470,605.774
5,NSGA2,24,919.987884,2.648345,605.774
5,NSGA2,24,780.621537,2.652324,605.774
5,NSGA2,24,1523.060072,2.629601,605.774
5,NSGA2,24,667.420124,2.739729,605.774
5,NSGA2,24,662.684179,2.765094,605.774
5,NSGA2,24,959.954661,2.638130,605.774
5,NSGA2,24,950.305103,2.645603,605.774
5,NSGA2,24,662.578099,2.766733,605.774
5,NSGA2,24,684.848976,2.695231,605.774
5,NSGA2,24,678.395956,2.723953,605.774
5,NSGA2,24,692.933201,2.689225,605.774
5,NSGA2,24,697.964542,2.686926,605.774
5,NSGA2,24,668.279373,2.736525,605.774
5,NSGA2,24,954.680953,2.640859,605.774
5,NSGA2,24,711.691104,2.664312,605.774
5,NSGA2,24,667.147315,2.740791,605.774
5,NSGA2,24,698.863570,2.674566,605.774
5,NSGA2,24,698.655545,2.675365,605.774
5,NSGA2,24,693.478479,2.688769,605.774
5,NSGA2,24,663.418230,2.755589,605.774
5,NSGA2,24,659.578756,2.785188,605.774
5,NSGA2,24,664.112643,2.754997,605.774
5,NSGA2,24,663.205602,2.756631,605.774
5,NSGA2,24,657.820571,2.798732,605.774
5,NSGA2,24,663.205602,2.756631,605.774
5,NSGA2,24,665.371449,2.748968,605.774
5,NSGA2,24,662.932793,2.757692,605.774
5,NSGA2,24,954.680953,2.640859,605.774
5,NSGA2,24,774.007341,2.656713,605.774
5,NSGA2,24,1516.445876,2.633990,605.774
5,NSGA2,24,664.866889,2.753997,605.774
5,NSGA2,24,668.629161,2.729237,605.774
5,NSGA2,24,665.316280,2.749955,605.774
5,NSGA2,24,662.578099,2.766733,605.774
5,NSGA2,24,662.548425,2.767714,605.774
5,NSGA2,24,780.621537,2.652324,605.774
5,NSGA2,24,961.295149,2.636470,605.774
5,NSGA2,24,919.987884,2.648345,605.774
5,NSGA2,24,918.795439,2.649998,605.774
5,NSGA2,24,779.429092,2.653976,605.774
5,NSGA2,24,950.453146,2.645596,605.774
5,NSGA2,24,960.102704,2.638123,605.774
5,NSGA2,24,1523.060072,2.629601,605.774
5,NSGA2,24,1521.867627,2.631253,605.774
5,NSGA2,24,951.645591,2.643944,605.774
5,NSGA2,24,668.487398,2.735726,605.774
5,NSGA2,24,774.007341,2.656713,605.774
5,NSGA2,24,665.632457,2.748247,605.774
5,NSGA2,24,665.371449,2.748968,605.774
5,NSGA2,24,663.751312,2.755541,605.774
5,NSGA2,24,663.779561,2.755045,605.774
5,NSGA2,24,664.112643,2.754997,605.774
5,NSGA2,24,1287.351236,2.635867,605.774
5,NSGA2,24,664.866889,2.753997,605.774
5,NSGA2,24,647.052578,2.931111,605.774
5,NSGA2,24,703.944391,2.672882,605.774
5,NSGA2,24,662.540680,2.768086,605.774
5,NSGA2,24,705.058162,2.670221,605.774
5,NSGA2,24,1516.445876,2.633990,605.774
5,NSGA2,24,662.548425,2.767714,605.774
5,NSGA2,24,647.216641,2.931070,605.774
5,NSGA2,24,657.487489,2.798780,605.774
5,NSGA2,24,773.674259,2.656760,605.774
5,NSGA2,24,663.418230,2.755589,605.774
5,NSGA2,24,665.216623,2.749970,605.774
5,NSGA2,24,664.966546,2.753983,605.774
5,NSGA2,24,1287.499279,2.635860,605.774
5,NSGA2,24,1523.208115,2.629594,605.774
5,NSGA2,24,920.135927,2.648338,605.774
5,NSGA2,24,961.443192,2.636463,605.774
5,NSGA2,24,780.769580,2.652317,605.774
5,NSGA2,24,703.975987,2.670269,605.774
5,NSGA2,24,663.751312,2.755541,605.774
5,NSGA2,24,663.779561,2.755045,605.774
5,NSGA2,24,665.316280,2.749955,605.774
5,NSGA2,24,2107.026676,2.627096,605.774
5,NSGA2,24,641.139384,3.792725,605.774
5,NSGA2,24,642.062767,3.563590,605.774
5,NSGA2,24,680.326865,2.711703,605.774
5,NSGA2,24,647.536084,2.811293,605.774
5,NSGA2,24,642.997947,2.975099,605.774
5,NSGA2,24,641.507006,3.779116,605.774
5,NSGA2,24,642.794195,2.985670,605.774
5,NSGA2,24,643.365569,2.961490,605.774
5,NSGA2,24,659.313983,2.791572,605.774
5,NSGA2,24,641.757651,3.759084,605.774
5,NSGA2,24,642.059616,3.752493,605.774
5,NSGA2,24,644.509772,2.946811,605.774
5,NSGA2,24,654.198210,2.798790,605.774
5,NSGA2,24,643.412462,2.952029,605.774
5,NSGA2,24,784.419971,2.652249,605.774
5,NSGA2,24,646.224146,2.938152,605.774
5,NSGA2,24,2097.213684,2.628757,605.774
5,NSGA2,24,1291.149670,2.635792,605.774
5,NSGA2,24,713.496248,2.661282,605.774
5,NSGA2,24,2102.479149,2.627171,605.774
5,NSGA2,24,720.443526,2.656845,605.774
5,NSGA2,24,946.380126,2.647150,605.774
5,NSGA2,24,923.786318,2.648270,605.774
5,NSGA2,24,662.345567,2.780277,605.774
5,NSGA2,24,662.448768,2.771717,605.774
5,NSGA2,24,1526.858506,2.629526,605.774
5,NSGA2,24,724.991053,2.656770,605.774
5,NSGA2,24,646.406334,2.934425,605.774
5,NSGA2,24,965.093583,2.636395,605.774
5,NSGA2,24,688.213014,2.690355,605.774
5,NSGA2,24,642.414900,3.474351,605.774
5,NSGA2,24,1517.794607,2.633854,605.774
5,NSGA2,24,670.993932,2.728277,605.774
5,NSGA2,24,775.356072,2.656112,605.774
5,NSGA2,24,642.679322,3.471262,605.774
5,NSGA2,24,641.491084,3.789606,605.774
5,NSGA2,24,659.851565,2.784126,605.774
5,NSGA2,24,715.178061,2.658431,605.774
5,NSGA2,24,1521.719584,2.631260,605.774
5,NSGA2,24,685.394254,2.694774,605.774
5,NSGA2,24,695.599771,2.687885,605.774
5,NSGA2,24,956.029684,2.639676,605.774
5,NSGA2,24,666.731481,2.742513,605.774
5,NSGA2,24,665.721183,2.744940,605.774
5,NSGA2,24,918.647396,2.650005,605.774
5,NSGA2,24,673.848429,2.724028,605.774
5,NSGA2,24,710.793968,2.664319,605.774
5,NSGA2,24,779.281049,2.653983,605.774
5,NSGA2,24,681.508924,2.696445,605.774
5,NSGA2,24,954.347871,2.640907,605.774
5,NSGA2,24,951.793634,2.643937,605.774
5,NSGA2,24,1516.112794,2.634037,605.774
5,NSGA2,24,705.528503,2.665905,605.774
5,NSGA2,24,662.792096,2.759432,605.774
5,NSGA2,24,703.195298,2.673360,605.774
5,NSGA2,24,667.420124,2.739729,605.774
5,NSGA2,24,662.684179,2.765094,605.774
5,NSGA2,24,959.954661,2.638130,605.774
5,NSGA2,24,950.305103,2.645603,605.774
5,NSGA2,24,684.848976,2.695231,605.774
5,NSGA2,24,678.395956,2.723953,605.774
5,NSGA2,24,692.933201,2.689225,605.774
5,NSGA2,24,697.964542,2.686926,605.774
5,NSGA2,24,668.279373,2.736525,605.774
5,NSGA2,24,711.691104,2.664312,605.774
5,NSGA2,24,667.147315,2.740791,605.774
5,NSGA2,24,698.863570,2.674566,605.774
5,NSGA2,24,698.655545,2.675365,605.774
5,NSGA2,24,693.478479,2.688769,605.774
5,NSGA2,24,659.578756,2.785188,605.774
5,NSGA2,24,657.820571,2.798732,605.774
5,NSGA2,24,663.205602,2.756631,605.774
5,NSGA2,24,662.932793,2.757692,605.774
5,NSGA2,24,954.680953,2.640859,605.774
5,NSGA2,24,668.629161,2.729237,605.774
5,NSGA2,24,662.578099,2.766733,605.774
5,NSGA2,24,919.987884,2.648345,605.774
5,NSGA2,24,961.295149,2.636470,605.774
5,NSGA2,24,780.621537,2.652324,605.774
5,NSGA2,24,918.795439,2.649998,605.774
5,NSGA2,24,950.453146,2.645596,605.774
5,NSGA2,24,779.429092,2.653976,605.774
5,NSGA2,24,960.102704,2.638123,605.774
5,NSGA2,24,1523.060072,2.629601,605.774
5,NSGA2,24,1521.867627,2.631253,605.774
5,NSGA2,24,951.645591,2.643944,605.774
5,NSGA2,24,668.487398,2.735726,605.774
5,NSGA2,24,774.007341,2.656713,605.774
5,NSGA2,24,665.632457,2.748247,605.774
5,NSGA2,24,665.371449,2.748968,605.774
5,NSGA2,24,664.112643,2.754997,605.774
5,NSGA2,24,1287.351236,2.635867,605.774
5,NSGA2,24,664.866889,2.753997,605.774
5,NSGA2,24,647.052578,2.931111,605.774
5,NSGA2,24,703.944391,2.672882,605.774
5,NSGA2,24,662.540680,2.768086,605.774
5,NSGA2,24,705.058162,2.670221,605.774
5,NSGA2,24,1516.445876,2.633990,605.774
5,NSGA2,24,662.548425,2.767714,605.774
5,NSGA2,24,647.216641,2.931070,605.774
5,NSGA2,24,657.487489,2.798780,605.774
5,NSGA2,24,773.674259,2.656760,605.774
5,NSGA2,24,663.418230,2.755589,605.774
5,NSGA2,24,665.216623,2.749970,605.774
5,NSGA2,24,664.966546,2.753983,605.774
5,NSGA2,24,1523.208115,2.629594,605.774
5,NSGA2,24,1287.499279,2.635860,605.774
5,NSGA2,24,780.769580,2.652317,605.774
5,NSGA2,24,961.443192,2.636463,605.774
5,NSGA2,24,920.135927,2.648338,605.774
5,NSGA2,24,703.975987,2.670269,605.774
5,NSGA2,24,663.751312,2.755541,605.774
5,NSGA2,24,663.779561,2.755045,605.774
5,NSGA2,24,665.316280,2.749955,605.774
5,NSGA2,24,641.139384,3.792725,605.774
5,NSGA2,24,2107.026676,2.627096,605.774
5,NSGA2,24,642.062767,3.563590,605.774
5,NSGA2,24,680.326865,2.711703,605.774
5,NSGA2,24,647.536084,2.811293,605.774
5,NSGA2,24,642.997947,2.975099,605.774
5,NSGA2,24,641.507006,3.779116,605.774
5,NSGA2,24,642.794195,2.985670,605.774
5,NSGA2,24,643.365569,2.961490,605.774
5,NSGA2,24,659.313983,2.791572,605.774
5,NSGA2,24,641.757651,3.759084,605.774
5,NSGA2,24,642.059616,3.752493,605.774
5,NSGA2,24,644.509772,2.946811,605.774
5,NSGA2,24,654.198210,2.798790,605.774
5,NSGA2,24,643.412462,2.952029,605.774
5,NSGA2,24,784.419971,2.652249,605.774
5,NSGA2,24,646.224146,2.938152,605.774
5,NSGA2,24,2097.213684,2.628757,605.774
5,NSGA2,24,1291.149670,2.635792,605.774
5,NSGA2,24,713.496248,2.661282,605.774
5,NSGA2,24,2102.479149,2.627171,605.774
5,NSGA2,24,720.443526,2.656845,605.774
5,NSGA2,24,946.380126,2.647150,605.774
5,NSGA2,24,923.786318,2.648270,605.774
5,NSGA2,24,662.345567,2.780277,605.774
5,NSGA2,24,662.448768,2.771717,605.774
5,NSGA2,24,1526.858506,2.629526,605.774
5,NSGA2,24,724.991053,2.656770,605.774
5,NSGA2,24,646.406334,2.934425,605.774
5,NSGA2,24,965.093583,2.636395,605.774
5,NSGA2,24,688.213014,2.690355,605.774
5,NSGA2,24,642.414900,3.474351,605.774
5,NSGA2,24,1517.794607,2.633854,605.774
5,NSGA2,24,670.993932,2.728277,605.774
5,NSGA2,24,775.356072,2.656112,605.774
5,NSGA2,24,642.679322,3.471262,605.774
5,NSGA2,24,641.491084,3.789606,605.774
5,NSGA2,24,659.851565,2.784126,605.774
5,NSGA2,24,715.178061,2.658431,605.774
5,NSGA2,24,1521.719584,2.631260,605.774
5,NSGA2,24,685.394254,2.694774,605.774
5,NSGA2,24,695.599771,2.687885,605.774
5,NSGA2,24,956.029684,2.639676,605.774
5,NSGA2,24,666.731481,2.742513,605.774
5,NSGA2,24,665.721183,2.744940,605.774
5,NSGA2,24,918.647396,2.650005,605.774
5,NSGA2,24,673.848429,2.724028,605.774
5,NSGA2,24,710.793968,2.664319,605.774
5,NSGA2,24,779.281049,2.653983,605.774
5,NSGA2,24,681.508924,2.696445,605.774
5,NSGA2,24,954.347871,2.640907,605.774
5,NSGA2,24,951.793634,2.643937,605.774
5,NSGA2,24,1516.112794,2.634037,605.774
5,NSGA2,24,705.528503,2.665905,605.774
5,NSGA2,24,662.792096,2.759432,605.774
5,NSGA2,24,703.195298,2.673360,605.774
5,NSGA2,24,667.420124,2.739729,605.774
5,NSGA2,24,662.684179,2.765094,605.774
5,NSGA2,24,959.954661,2.638130,605.774
5,NSGA2,24,950.305103,2.645603,605.774
5,NSGA2,24,684.848976,2.695231,605.774
5,NSGA2,24,678.395956,2.723953,605.774
5,NSGA2,24,692.933201,2.689225,605.774
5,NSGA2,24,697.964542,2.686926,605.774
5,NSGA2,24,668.279373,2.736525,605.774
5,NSGA2,24,711.691104,2.664312,605.774
5,NSGA2,24,667.147315,2.740791,605.774
5,NSGA2,24,698.863570,2.674566,605.774
5,NSGA2,24,698.655545,2.675365,605.774
5,NSGA2,24,693.478479,2.688769,605.774
5,NSGA2,24,659.578756,2.785188,605.774
5,NSGA2,24,657.820571,2.798732,605.774
5,NSGA2,24,663.205602,2.756631,605.774
5,NSGA2,24,662.932793,2.757692,605.774
5,NSGA2,24,954.680953,2.640859,605.774
5,NSGA2,24,668.629161,2.729237,605.774
5,NSGA2,24,662.578099,2.766733,605.774
5,NSGA2,24,961.295149,2.636470,605.774
5,NSGA2,24,919.987884,2.648345,605.774
5,NSGA2,24,780.621537,2.652324,605.774
5,NSGA2,24,918.795439,2.649998,605.774
5,NSGA2,24,960.102704,2.638123,605.774
5,NSGA2,24,779.429092,2.653976,605.774
5,NSGA2,24,950.453146,2.645596,605.774
5,NSGA2,24,1523.060072,2.629601,605.774
5,NSGA2,24,1521.867627,2.631253,605.774
5,NSGA2,24,951.645591,2.643944,605.774
5,NSGA2,24,668.487398,2.735726,605.774
5,NSGA2,24,774.007341,2.656713,605.774
5,NSGA2,24,665.632457,2.748247,605.774
5,NSGA2,24,665.371449,2.748968,605.774
5,NSGA2,24,664.112643,2.754997,605.774
5,NSGA2,24,1287.351236,2.635867,605.774
5,NSGA2,24,664.866889,2.753997,605.774
5,NSGA2,24,647.052578,2.931111,605.774
5,NSGA2,24,703.944391,2.672882,605.774
5,NSGA2,24,662.540680,2.768086,605.774
5,NSGA2,24,705.058162,2.670221,605.774
5,NSGA2,24,1516.445876,2.633990,605.774
5,NSGA2,24,662.548425,2.767714,605.774
5,NSGA2,24,647.216641,2.931070,605.774
5,NSGA2,24,657.487489,2.798780,605.774
5,NSGA2,24,773.674259,2.656760,605.774
5,NSGA2,24,663.418230,2.755589,605.774
5,NSGA2,24,665.216623,2.749970,605.774
5,NSGA2,24,664.966546,2.753983,605.774
5,NSGA2,24,1287.499279,2.635860,605.774
5,NSGA2,24,1523.208115,2.629594,605.774
5,NSGA2,24,961.443192,2.636463,605.774
5,NSGA2,24,920.135927,2.648338,605.774
5,NSGA2,24,780.769580,2.652317,605.774
5,NSGA2,24,703.975987,2.670269,605.774
5,NSGA2,24,663.751312,2.755541,605.774
5,NSGA2,24,663.779561,2.755045,605.774
5,NSGA2,24,665.316280,2.749955,605.774
5,NSGA2,24,641.139384,3.792725,605.774
5,NSGA2,24,2107.026676,2.627096,605.774
5,NSGA2,24,642.062767,3.563590,605.774
5,NSGA2,24,680.326865,2.711703,605.774
5,NSGA2,24,647.536084,2.811293,605.774
5,NSGA2,24,642.997947,2.975099,605.774
5,NSGA2,24,641.507006,3.779116,605.774
5,NSGA2,24,642.794195,2.985670,605.774
5,NSGA2,24,643.365569,2.961490,605.774
5,NSGA2,24,659.313983,2.791572,605.774
5,NSGA2,24,641.757651,3.759084,605.774
5,NSGA2,24,642.059616,3.752493,605.774
5,NSGA2,24,644.509772,2.946811,605.774
5,NSGA2,24,654.198210,2.798790,605.774
5,NSGA2,24,643.412462,2.952029,605.774
5,NSGA2,24,784.419971,2.652249,605.774
5,NSGA2,24,646.224146,2.938152,605.774
5,NSGA2,24,2097.213684,2.628757,605.774
5,NSGA2,24,1291.149670,2.635792,605.774
5,NSGA2,24,713.496248,2.661282,605.774
5,NSGA2,24,2102.479149,2.627171,605.774
5,NSGA2,24,720.443526,2.656845,605.774
5,NSGA2,24,946.380126,2.647150,605.774
5,NSGA2,24,923.786318,2.648270,605.774
5,NSGA2,24,662.345567,2.780277,605.774
5,NSGA2,24,662.448768,2.771717,605.774
5,NSGA2,24,1526.858506,2.629526,605.774
5,NSGA2,24,724.991053,2.656770,605.774
5,NSGA2,24,646.406334,2.934425,605.774
5,NSGA2,24,965.093583,2.636395,605.774
5,NSGA2,24,688.213014,2.690355,605.774
5,NSGA2,24,642.414900,3.474351,605.774
5,NSGA2,24,1517.794607,2.633854,605.774
5,NSGA2,24,670.993932,2.728277,605.774
5,NSGA2,24,775.356072,2.656112,605.774
5,NSGA2,24,642.679322,3.471262,605.774
5,NSGA2,24,641.491084,3.789606,605.774
5,NSGA2,24,659.851565,2.784126,605.774
5,NSGA2,24,715.178061,2.658431,605.774
5,NSGA2,24,1521.719584,2.631260,605.774
5,NSGA2,25,640.850232,4.672585,484.188
5,NSGA2,25,2088.518721,2.619964,484.188
5,NSGA2,25,640.850232,4.672585,484.188
5,NSGA2,25,2088.518721,2.619964,484.188
5,NSGA2,25,2081.773893,2.621151,484.188
5,NSGA2,25,1509.293386,2.621678,484.188
5,NSGA2,25,640.983660,4.080976,484.188
5,NSGA2,25,642.263628,2.965815,484.188
5,NSGA2,25,642.152344,3.445152,484.188
5,NSGA2,25,1268.242824,2.627961,484.188
5,NSGA2,25,947.528463,2.628547,484.188
5,NSGA2,25,641.456178,3.817348,484.188
5,NSGA2,25,641.317732,4.057221,484.188
5,NSGA2,25,1502.452881,2.625194,484.188
5,NSGA2,25,1357.106192,2.627122,484.188
5,NSGA2,25,899.381140,2.643331,484.188
5,NSGA2,25,766.854851,2.644401,484.188
5,NSGA2,25,641.479419,3.659284,484.188
5,NSGA2,25,641.456178,3.817348,484.188
5,NSGA2,25,1273.584550,2.627944,484.188
5,NSGA2,25,1351.764466,2.627139,484.188
5,NSGA2,25,646.446726,2.927467,484.188
5,NSGA2,25,647.027935,2.822577,484.188
5,NSGA2,25,642.090676,3.588333,484.188
5,NSGA2,25,642.128418,3.518664,484.188
5,NSGA2,25,642.152344,3.445152,484.188
